id,featureid,cshapes_cntry_name,author_country_name,author_year,author_count,cumulative_count,marker_name,marker_lat,marker_lng
92609,17,Barbados,Barbados,2012,0,1,Bridgetown,13.1,-59.61666
92709,111,Belarus,Belarus,2012,1,2,Minsk,53.9,27.56667
92708,105,Belgium,Belgium,2012,0,5,Brussels,50.83333,4.333333
92693,83,Bosnia and Herzegovina,Bosnia-Herzegovina,2012,0,3,Sarajevo,43.85,18.38333
92695,90,Bulgaria,Bulgaria,2012,0,12,Sofia,42.68333,23.31667
92620,27,Colombia,Colombia,2012,0,16,Bogota,4.6,-74.08334
92647,28,Costa Rica,Costa Rica,2012,0,5,San Jose,9.933333,-84.08334
92598,84,Croatia,Croatia,2012,0,1,Zagreb,45.8,16
92621,29,Cuba,Cuba,2012,0,2,Havana,23.13194,-82.36417
92701,99,Czech Republic,Czech Republic,2012,0,2,Prague,50.09,14.5
92601,100,Denmark,Denmark,2012,0,2,Copenhagen,55.66667,12.58333
92633,112,Estonia,Estonia,2012,0,3,Tallinn,59.43389,24.72806
92611,56,Ethiopia,Ethiopia,2012,0,4,Addis Ababa,9.033333,38.7
92670,171,Fiji,Fiji,2012,0,2,Suva,-18.13333,178.4167
92698,93,Georgia,Georgia,2012,0,3,T'bilisi,41.725,44.79083
92663,41,Ghana,Ghana,2012,0,8,Accra,5.55,-0.2166667
92599,94,Greece,Greece,2012,1,16,Athens,37.98333,23.73333
92644,23,Haiti,Haiti,2012,0,3,Port-au-Prince,18.5392,-72.335
92651,31,Honduras,Honduras,2012,0,2,Tegucigalpa,14.1,-87.21667
92704,101,Hungary,Hungary,2012,0,31,Budapest,47.5,19.08333
92684,60,Iraq,Iraq,2012,1,5,Baghdad,33.33861,44.39389
92624,37,Ireland,Ireland,2012,0,17,Dublin,53.33306,-6.248889
92646,24,Jamaica,Jamaica,2012,0,9,Kingston,18,-76.8
92685,62,Jordan,Jordan,2012,0,4,Amman,31.95,35.93333
92652,63,Kazakhstan,Kazakhstan,2012,0,2,Astana,51.18111,71.42778
92634,114,Latvia,Latvia,2012,0,2,Riga,56.96667,24.13333
92699,95,Lebanon,Lebanon,2012,0,1,Beirut,33.87194,35.50972
92617,42,Liberia,Liberia,2012,0,2,Monrovia,6.310555,-10.80472
92649,115,Lithuania,Lithuania,2012,0,7,Vilnius,54.68333,25.31667
92642,108,Luxembourg,Luxembourg,2012,0,4,Luxembourg,49.61167,6.13
92664,86,Macedonia,Macedonia,2012,0,3,Skopje,42,21.43333
92623,176,Mauritius,Mauritius,2012,1,2,Port Louis,-20.16195,57.49889
92650,116,Moldova,Moldova,2012,0,1,Chisinau,47.00555,28.8575
92712,136,Nepal,Nepal,2012,0,3,Kathmandu,27.71667,85.31667
92659,32,Nicaragua,Nicaragua,2012,0,1,Managua,12.15083,-86.26833
92690,78,Niger,Nigeria,2012,0,56,Abuja,9.083333,7.533333
92653,64,Norway,Norway,2012,0,3,Oslo,59.91667,10.75
92605,137,Pakistan,Pakistan,2012,1,5,Islamabad,33.7,73.16666
92696,222,Israel,Palestinian Territories,2012,0,11,Ramallah,31.9,35.2
92661,33,Panama,Panama,2012,0,2,Panama City,8.966667,-79.53333
92639,11,Paraguay,Paraguay,2012,0,2,Asuncion,-25.26667,-57.66667
92710,117,Romania,Romania,2012,0,30,Bukarest,44.43333,26.1
92654,65,Russia,Russia,2012,1,22,Moscow,55.75,37.7
92635,158,Rwanda,Rwanda,2012,0,1,Kigali,-1.953611,30.06056
92677,51,Senegal,Senegal,2012,0,3,Dakar,14.70889,-17.45528
92679,52,Sierra Leone,Sierra Leone,2012,0,4,Freetown,8.49,-13.23417
92706,103,Slovakia,Slovakia,2012,1,4,Bratislava,48.15,17.2
92703,104,Slovenia,Slovenia,2012,0,2,Ljubljana,46.05528,14.51444
92675,122,Sri Lanka,Sri Lanka,2012,0,6,Colombo,6.931944,79.84778
92655,66,Sweden,Sweden,2012,0,6,Stockholm,59.33333,18.05
92618,110,Switzerland,Switzerland,2012,0,2,Bern,46.91667,7.466667
92688,224,Syria,Syria,2012,0,4,Damascus,33.5,36.3
92694,202,Taiwan,Taiwan,2012,1,39,Taipei,25.03917,121.525
92660,81,Togo,Togo,2012,0,5,Lome,7.1,1.6
92600,97,Turkey,Turkey,2012,0,9,Ankara,39.92722,32.86444
92702,59,Uganda,Uganda,2012,0,12,Kampala,0.3155556,32.56556
92629,38,United Kingdom,United Kingdom,2012,0,15,London,51.5,-0.1166667
92637,13,Uruguay,Uruguay,2012,1,4,Montevideo,-34.85806,-56.17083
92602,152,Vietnam,Vietnam,2012,0,10,Hanoi,21.03333,105.85
92627,38,United Kingdom,Wales,2012,0,1,Cardiff,51.4752006531,-3.1733899117
92725,213,Indonesia,Indonesia,2012,0,36,Jakarta,-6.174444,106.8294
92729,157,Kenya,Kenya,2012,0,11,Nairobi,-1.283333,36.81667
92726,217,Libya,Libya,2012,0,2,Tripoli,32.8925,13.18
92720,164,Malawi,Malawi,2012,0,3,Lilongwe,-13.98333,33.78333
92723,209,Malaysia,Malaysia,2012,0,18,Kuala Lumpur,3.166667,101.7
92715,146,Philippines,Philippines,2012,1,38,Manila,14.60417,120.9822
92724,210,Singapore,Singapore,2012,1,26,Singapore City,1.293056,103.8558
92718,161,Zimbabwe,Zimbabwe,2012,1,5,Harare,-17.81778,31.04472
92808,134,Afghanistan,Afghanistan,2013,0,3,Kabul,34.51667,69.18333
92812,180,Australia,Australia,2013,0,8,Canberra,-35.28333,149.2167
92811,139,Bangladesh,Bangladesh,2013,0,7,Dhaka,23.72305,90.40861
92813,17,Barbados,Barbados,2013,0,1,Bridgetown,13.1,-59.61666
92733,7,Bolivia,Bolivia,2013,0,5,La Paz,-16.5,-68.15
92759,8,Brazil,Brazil,2013,0,27,Brasilia,-15.8,-47.9
92771,186,Canada,Canada,2013,1,3,Ottawa,45.42083,-75.68999
92760,9,Chile,Chile,2013,0,17,Santiago,-33.45,-70.66666
92748,203,China,China,2013,2,52,Beijing,39.92889,116.3883
92824,27,Colombia,Colombia,2013,0,16,Bogota,4.6,-74.08334
92802,84,Croatia,Croatia,2013,0,1,Zagreb,45.8,16
92825,29,Cuba,Cuba,2013,0,2,Havana,23.13194,-82.36417
92783,91,Cyprus,Cyprus,2013,0,1,Nicosia,35.16667,33.36666
92805,100,Denmark,Denmark,2013,0,2,Copenhagen,55.66667,12.58333
92761,10,Ecuador,Ecuador,2013,0,1,Quito,-0.2166667,-78.5
92787,226,Egypt,Egypt,2013,2,22,Cairo,30.05,31.25
92837,112,Estonia,Estonia,2013,0,3,Tallinn,59.43389,24.72806
92815,56,Ethiopia,Ethiopia,2013,0,4,Addis Ababa,9.033333,38.7
92780,113,Finland,Finland,2013,1,18,Helsinki,60.17556,24.93417
92784,106,France,France,2013,0,14,Paris,48.86666,2.333333
92772,187,Germany,Germany,2013,1,25,Berlin,52.51667,13.4
92747,203,China,Hong Kong,2013,1,20,Hong Kong,22.3361568,114.1869659
92737,36,Iceland,Iceland,2013,0,7,Reykjavik,64.15,-21.95
92788,227,India,India,2013,1,47,New Delhi,28.6,77.2
92785,129,Iran,Iran,2013,1,11,Tehran,35.67194,51.42445
92828,37,Ireland,Ireland,2013,1,18,Dublin,53.33306,-6.248889
92738,85,Italy,Italy,2013,0,3,Rome,41.9,12.48333
92741,143,Japan,Japan,2013,1,36,Tokyo,35.685,139.7514
92751,135,Kyrgyzstan,Kyrgyzstan,2013,0,2,Bishkek,42.87305,74.60028
92749,149,Laos,Laos,2013,0,2,Vientiane,17.96667,102.6
92838,114,Latvia,Latvia,2013,1,3,Riga,56.96667,24.13333
92821,42,Liberia,Liberia,2013,0,2,Monrovia,6.310555,-10.80472
92767,175,Madagascar,Madagascar,2013,0,1,Antananarivo,-18.91667,47.51667
92739,87,Malta,Malta,2013,0,1,Valletta,35.89972,14.51472
92793,16,Mexico,Mexico,2013,0,25,Mexico City,19.43417,-99.13861
92757,57,Mongolia,Mongolia,2013,0,2,Ulan Bator,47.91667,106.9167
92789,235,Montenegro,Montenegro,2013,0,1,Podgorica,42.44111,19.26361
92736,243,Morocco,Morocco,2013,0,1,Rabat,34.02,-6.83
92752,174,New Zealand,New Zealand,2013,2,20,Wellington,-41.3,174.7833
92794,79,Nigeria,Nigeria,2013,0,56,Abuja,9.083333,7.533333
92809,137,Pakistan,Pakistan,2013,1,6,Islamabad,33.7,73.16666
92820,182,Papua New Guinea,Papua New Guinea,2013,0,3,Port Moresby,-9.464723,147.1925
92779,102,Poland,Poland,2013,0,60,Warsaw,52.25,21
92777,44,Portugal,Portugal,2013,1,2,Lisbon,38.71667,-9.133333
92750,132,Saudi Arabia,Saudi Arabia,2013,0,5,Riyadh,24.64083,46.77278
92744,147,South Korea,South Korea,2013,2,53,Seoul,37.56639,126.9997
92791,45,Spain,Spain,2013,0,12,Madrid,40.4,-3.683333
92758,245,Sudan,Sudan,2013,0,1,Khartoum,15.58806,32.53417
92822,110,Switzerland,Switzerland,2013,0,2,Bern,46.91667,7.466667
92735,242,Tanzania,Tanzania,2013,0,1,Dodoma,-6.173,35.7419
92732,151,Thailand,Thailand,2013,0,2,Bangkok,13.75,100.5167
92746,203,China,Tibet,2013,0,1,Lhasa,29.65491,91.11354
92773,2,Trinidad and Tobago,Trinidad,2013,0,4,Port-of-Spain,10.65,-61.51667
92804,97,Turkey,Turkey,2013,0,9,Ankara,39.92722,32.86444
92792,118,Ukraine,Ukraine,2013,0,2,Kiev,50.43333,30.51667
92833,38,United Kingdom,United Kingdom,2013,1,16,London,51.5,-0.1166667
92734,238,United States,United States,2013,0,8,Washington,38.895,-77.03667
92740,124,Uzbekistan,Uzbekistan,2013,0,4,Tashkent,41.31667,69.25
92774,3,Venezuela,Venezuela,2013,1,13,Caracas,10.5,-66.91666
92806,152,Vietnam,Vietnam,2013,0,10,Hanoi,21.03333,105.85
92769,160,Zambia,Zambia,2013,0,2,Lusaka,-15.41667,28.28333
92716,148,Cambodia,Cambodia,2012,0,2,Phnom Penh,11.55,104.9167
92873,126,Armenia,Armenia,2013,0,2,Yerevan,40.18111,44.51361
92904,98,Austria,Austria,2013,0,5,Vienna,48.2,16.36667
92913,111,Belarus,Belarus,2013,0,2,Minsk,53.9,27.56667
92912,105,Belgium,Belgium,2013,0,5,Brussels,50.83333,4.333333
92899,90,Bulgaria,Bulgaria,2013,0,12,Sofia,42.68333,23.31667
92920,148,Cambodia,Cambodia,2013,0,2,Phnom Penh,11.55,104.9167
92851,28,Costa Rica,Costa Rica,2013,0,5,San Jose,9.933333,-84.08334
92905,99,Czech Republic,Czech Republic,2013,0,2,Prague,50.09,14.5
92874,171,Fiji,Fiji,2013,0,2,Suva,-18.13333,178.4167
92902,93,Georgia,Georgia,2013,0,3,T'bilisi,41.725,44.79083
92845,15,Guatemala,Guatemala,2013,0,4,Guatemala City,14.62111,-90.52695
92848,23,Haiti,Haiti,2013,0,3,Port-au-Prince,18.5392,-72.335
92855,31,Honduras,Honduras,2013,0,2,Tegucigalpa,14.1,-87.21667
92908,101,Hungary,Hungary,2013,1,32,Budapest,47.5,19.08333
92888,60,Iraq,Iraq,2013,0,5,Baghdad,33.33861,44.39389
92901,222,Israel,Israel,2013,1,44,Jerusalem,31.77917,35.22361
92850,24,Jamaica,Jamaica,2013,0,9,Kingston,18,-76.8
92889,62,Jordan,Jordan,2013,0,4,Amman,31.95,35.93333
92856,63,Kazakhstan,Kazakhstan,2013,0,2,Astana,51.18111,71.42778
92933,157,Kenya,Kenya,2013,0,11,Nairobi,-1.283333,36.81667
92903,95,Lebanon,Lebanon,2013,0,1,Beirut,33.87194,35.50972
92930,217,Libya,Libya,2013,0,2,Tripoli,32.8925,13.18
92853,115,Lithuania,Lithuania,2013,0,7,Vilnius,54.68333,25.31667
92846,108,Luxembourg,Luxembourg,2013,0,4,Luxembourg,49.61167,6.13
92924,164,Malawi,Malawi,2013,0,3,Lilongwe,-13.98333,33.78333
92927,209,Malaysia,Malaysia,2013,0,18,Kuala Lumpur,3.166667,101.7
92854,116,Moldova,Moldova,2013,0,1,Chisinau,47.00555,28.8575
92916,136,Nepal,Nepal,2013,0,3,Kathmandu,27.71667,85.31667
92863,32,Nicaragua,Nicaragua,2013,0,1,Managua,12.15083,-86.26833
92857,64,Norway,Norway,2013,0,3,Oslo,59.91667,10.75
92900,222,Israel,Palestinian Territories,2013,0,11,Ramallah,31.9,35.2
92865,33,Panama,Panama,2013,1,3,Panama City,8.966667,-79.53333
92919,146,Philippines,Philippines,2013,1,39,Manila,14.60417,120.9822
92914,117,Romania,Romania,2013,0,30,Bukarest,44.43333,26.1
92858,65,Russia,Russia,2013,1,23,Moscow,55.75,37.7
92839,158,Rwanda,Rwanda,2013,0,1,Kigali,-1.953611,30.06056
92881,51,Senegal,Senegal,2013,0,3,Dakar,14.70889,-17.45528
92883,52,Sierra Leone,Sierra Leone,2013,0,4,Freetown,8.49,-13.23417
92928,210,Singapore,Singapore,2013,1,27,Singapore City,1.293056,103.8558
92910,103,Slovakia,Slovakia,2013,0,4,Bratislava,48.15,17.2
92907,104,Slovenia,Slovenia,2013,0,2,Ljubljana,46.05528,14.51444
92879,122,Sri Lanka,Sri Lanka,2013,0,6,Colombo,6.931944,79.84778
92859,66,Sweden,Sweden,2013,0,6,Stockholm,59.33333,18.05
92892,224,Syria,Syria,2013,0,4,Damascus,33.5,36.3
92898,202,Taiwan,Taiwan,2013,1,40,Taipei,25.03917,121.525
92864,81,Togo,Togo,2013,0,5,Lome,7.1,1.6
92906,59,Uganda,Uganda,2013,1,13,Kampala,0.3155556,32.56556
92841,13,Uruguay,Uruguay,2013,0,4,Montevideo,-34.85806,-56.17083
92956,82,Albania,Albania,2014,0,5,Tirane,41.3275,19.81889
92949,111,Belarus,Belarus,2014,0,2,Minsk,53.9,27.56667
92936,105,Belgium,Belgium,2014,0,5,Brussels,50.83333,4.333333
92937,7,Bolivia,Bolivia,2014,0,5,La Paz,-16.5,-68.15
92948,9,Chile,Chile,2014,0,17,Santiago,-33.45,-70.66666
92938,203,China,China,2014,1,53,Beijing,39.92889,116.3883
92945,100,Denmark,Denmark,2014,0,2,Copenhagen,55.66667,12.58333
92946,113,Finland,Finland,2014,0,18,Helsinki,60.17556,24.93417
92954,187,Germany,Germany,2014,1,26,Berlin,52.51667,13.4
92950,41,Ghana,Ghana,2014,1,9,Accra,5.55,-0.2166667
92953,15,Guatemala,Guatemala,2014,0,4,Guatemala City,14.62111,-90.52695
92963,60,Iraq,Iraq,2014,1,6,Baghdad,33.33861,44.39389
92940,95,Lebanon,Lebanon,2014,0,1,Beirut,33.87194,35.50972
92941,42,Liberia,Liberia,2014,0,2,Monrovia,6.310555,-10.80472
92959,164,Malawi,Malawi,2014,0,3,Lilongwe,-13.98333,33.78333
92958,209,Malaysia,Malaysia,2014,1,19,Kuala Lumpur,3.166667,101.7
92964,87,Malta,Malta,2014,0,1,Valletta,35.89972,14.51472
92939,116,Moldova,Moldova,2014,0,1,Chisinau,47.00555,28.8575
92944,136,Nepal,Nepal,2014,0,3,Kathmandu,27.71667,85.31667
92951,32,Nicaragua,Nicaragua,2014,0,1,Managua,12.15083,-86.26833
92962,51,Senegal,Senegal,2014,0,3,Dakar,14.70889,-17.45528
92943,166,South Africa,South Africa,2014,1,24,Pretoria,-25.70694,28.22944
92947,45,Spain,Spain,2014,0,12,Madrid,40.4,-3.683333
92960,110,Switzerland,Switzerland,2014,0,2,Bern,46.91667,7.466667
92961,118,Ukraine,Ukraine,2014,0,2,Kiev,50.43333,30.51667
92860,67,Algeria,Algeria,2013,0,1,Algiers,36.76305,3.050556
93044,6,Argentina,Argentina,2014,1,49,Buenos Aires,-34.5875,-58.6725
92994,126,Armenia,Armenia,2014,0,2,Yerevan,40.18111,44.51361
92998,180,Australia,Australia,2014,1,9,Canberra,-35.28333,149.2167
93049,98,Austria,Austria,2014,0,5,Vienna,48.2,16.36667
93033,17,Barbados,Barbados,2014,0,1,Bridgetown,13.1,-59.61666
93067,83,Bosnia and Herzegovina,Bosnia-Herzegovina,2014,0,3,Sarajevo,43.85,18.38333
92980,8,Brazil,Brazil,2014,0,27,Brasilia,-15.8,-47.9
93011,90,Bulgaria,Bulgaria,2014,0,12,Sofia,42.68333,23.31667
93037,148,Cambodia,Cambodia,2014,0,2,Phnom Penh,11.55,104.9167
93071,186,Canada,Canada,2014,0,3,Ottawa,45.42083,-75.68999
93001,27,Colombia,Colombia,2014,1,17,Bogota,4.6,-74.08334
92971,28,Costa Rica,Costa Rica,2014,0,5,San Jose,9.933333,-84.08334
93034,84,Croatia,Croatia,2014,0,1,Zagreb,45.8,16
92983,29,Cuba,Cuba,2014,1,3,Havana,23.13194,-82.36417
93036,99,Czech Republic,Czech Republic,2014,0,2,Prague,50.09,14.5
93046,10,Ecuador,Ecuador,2014,0,1,Quito,-0.2166667,-78.5
92966,226,Egypt,Egypt,2014,1,23,Cairo,30.05,31.25
92969,112,Estonia,Estonia,2014,0,3,Tallinn,59.43389,24.72806
92999,171,Fiji,Fiji,2014,0,2,Suva,-18.13333,178.4167
93013,106,France,France,2014,0,14,Paris,48.86666,2.333333
92989,93,Georgia,Georgia,2014,0,3,T'bilisi,41.725,44.79083
92972,94,Greece,Greece,2014,1,17,Athens,37.98333,23.73333
92991,23,Haiti,Haiti,2014,0,3,Port-au-Prince,18.5392,-72.335
93015,31,Honduras,Honduras,2014,0,2,Tegucigalpa,14.1,-87.21667
93062,203,China,Hong Kong,2014,1,21,Hong Kong,22.3361568,114.1869659
92981,101,Hungary,Hungary,2014,0,32,Budapest,47.5,19.08333
92970,36,Iceland,Iceland,2014,1,8,Reykjavik,64.15,-21.95
93048,227,India,India,2014,1,48,New Delhi,28.6,77.2
93029,129,Iran,Iran,2014,0,11,Tehran,35.67194,51.42445
93053,37,Ireland,Ireland,2014,0,18,Dublin,53.33306,-6.248889
93021,222,Israel,Israel,2014,1,45,Jerusalem,31.77917,35.22361
93003,85,Italy,Italy,2014,0,3,Rome,41.9,12.48333
93025,24,Jamaica,Jamaica,2014,0,9,Kingston,18,-76.8
93002,143,Japan,Japan,2014,0,36,Tokyo,35.685,139.7514
93035,62,Jordan,Jordan,2014,0,4,Amman,31.95,35.93333
93026,157,Kenya,Kenya,2014,0,11,Nairobi,-1.283333,36.81667
93004,130,Kuwait,Kuwait,2014,0,3,Kuwait,29.36972,47.97833
92986,135,Kyrgyzstan,Kyrgyzstan,2014,0,2,Bishkek,42.87305,74.60028
92968,149,Laos,Laos,2014,0,2,Vientiane,17.96667,102.6
92977,114,Latvia,Latvia,2014,0,3,Riga,56.96667,24.13333
93012,217,Libya,Libya,2014,0,2,Tripoli,32.8925,13.18
92984,108,Luxembourg,Luxembourg,2014,0,4,Luxembourg,49.61167,6.13
92995,86,Macedonia,Macedonia,2014,0,3,Skopje,42,21.43333
92973,176,Mauritius,Mauritius,2014,0,2,Port Louis,-20.16195,57.49889
93027,16,Mexico,Mexico,2014,0,25,Mexico City,19.43417,-99.13861
93043,57,Mongolia,Mongolia,2014,0,2,Ulan Bator,47.91667,106.9167
93007,235,Montenegro,Montenegro,2014,0,1,Podgorica,42.44111,19.26361
92965,243,Morocco,Morocco,2014,0,1,Rabat,34.02,-6.83
93022,174,New Zealand,New Zealand,2014,1,21,Wellington,-41.3,174.7833
93006,79,Nigeria,Nigeria,2014,0,56,Abuja,9.083333,7.533333
93069,78,Niger,Nigeria,2014,0,56,Abuja,9.083333,7.533333
93010,64,Norway,Norway,2014,0,3,Oslo,59.91667,10.75
93064,222,Israel,Palestinian Territories,2014,0,11,Ramallah,31.9,35.2
93050,33,Panama,Panama,2014,0,3,Panama City,8.966667,-79.53333
92985,182,Papua New Guinea,Papua New Guinea,2014,0,3,Port Moresby,-9.464723,147.1925
93014,11,Paraguay,Paraguay,2014,0,2,Asuncion,-25.26667,-57.66667
93047,146,Philippines,Philippines,2014,0,39,Manila,14.60417,120.9822
93017,102,Poland,Poland,2014,0,60,Warsaw,52.25,21
93045,117,Romania,Romania,2014,1,31,Bukarest,44.43333,26.1
93018,65,Russia,Russia,2014,0,23,Moscow,55.75,37.7
93038,158,Rwanda,Rwanda,2014,0,1,Kigali,-1.953611,30.06056
92974,132,Saudi Arabia,Saudi Arabia,2014,1,6,Riyadh,24.64083,46.77278
92988,52,Sierra Leone,Sierra Leone,2014,0,4,Freetown,8.49,-13.23417
93030,103,Slovakia,Slovakia,2014,0,4,Bratislava,48.15,17.2
93005,104,Slovenia,Slovenia,2014,0,2,Ljubljana,46.05528,14.51444
93052,147,South Korea,South Korea,2014,1,54,Seoul,37.56639,126.9997
93041,122,Sri Lanka,Sri Lanka,2014,0,6,Colombo,6.931944,79.84778
93031,245,Sudan,Sudan,2014,1,2,Khartoum,15.58806,32.53417
93051,66,Sweden,Sweden,2014,0,6,Stockholm,59.33333,18.05
93019,224,Syria,Syria,2014,1,5,Damascus,33.5,36.3
92978,202,Taiwan,Taiwan,2014,1,41,Taipei,25.03917,121.525
93000,242,Tanzania,Tanzania,2014,0,1,Dodoma,-6.173,35.7419
92997,151,Thailand,Thailand,2014,0,2,Bangkok,13.75,100.5167
93063,203,China,Tibet,2014,0,1,Lhasa,29.65491,91.11354
93032,81,Togo,Togo,2014,0,5,Lome,7.1,1.6
93057,2,Trinidad and Tobago,Trinidad,2014,0,4,Port-of-Spain,10.65,-61.51667
92993,97,Turkey,Turkey,2014,0,9,Ankara,39.92722,32.86444
93008,59,Uganda,Uganda,2014,0,13,Kampala,0.3155556,32.56556
92975,38,United Kingdom,United Kingdom,2014,0,16,London,51.5,-0.1166667
92982,13,Uruguay,Uruguay,2014,0,4,Montevideo,-34.85806,-56.17083
93028,124,Uzbekistan,Uzbekistan,2014,0,4,Tashkent,41.31667,69.25
93042,3,Venezuela,Venezuela,2014,1,14,Caracas,10.5,-66.91666
93040,152,Vietnam,Vietnam,2014,0,10,Hanoi,21.03333,105.85
93059,38,United Kingdom,Wales,2014,0,1,Cardiff,51.4752006531,-3.1733899117
92987,160,Zambia,Zambia,2014,0,2,Lusaka,-15.41667,28.28333
92990,161,Zimbabwe,Zimbabwe,2014,0,5,Harare,-17.81778,31.04472
93070,67,Algeria,Algeria,2014,0,1,Algiers,36.76305,3.050556
84686,210,Singapore,Singapore,1967,1,1,Singapore City,1.293056,103.8558
84691,188,Germany Federal Republic,Germany,1968,0,1,Berlin,52.51667,13.4
84712,223,Israel,Israel,1968,1,1,Jerusalem,31.77917,35.22361
84739,44,Portugal,Portugal,1968,1,1,Lisbon,38.71667,-9.133333
84817,117,Romania,Romania,1968,1,1,Bukarest,44.43333,26.1
84870,8,Brazil,Brazil,1969,2,4,Brasilia,-15.8,-47.9
84885,106,France,France,1969,1,3,Paris,48.86666,2.333333
84929,66,Sweden,Sweden,1969,0,1,Stockholm,59.33333,18.05
85021,44,Portugal,Portugal,1970,0,1,Lisbon,38.71667,-9.133333
85129,190,Czechoslovakia,Czechoslovakia,1971,0,1,Prague,50.09,14.35
85140,143,Japan,Japan,1971,2,10,Tokyo,35.685,139.7514
85163,102,Poland,Poland,1971,1,12,Warsaw,52.25,21
85342,37,Ireland,Ireland,1972,0,1,Dublin,53.33306,-6.248889
85396,117,Romania,Romania,1972,3,9,Bukarest,44.43333,26.1
85291,147,South Korea,South Korea,1972,0,2,Seoul,37.56639,126.9997
85536,202,Taiwan,Taiwan,1973,1,12,Taipei,25.03917,121.525
85557,196,South Africa,South Africa,1974,1,1,Pretoria,-25.70694,28.22944
85644,38,United Kingdom,United Kingdom,1974,0,3,London,51.5,-0.1166667
85722,190,Czechoslovakia,Czechoslovakia,1975,0,1,Prague,50.09,14.35
85710,188,Germany Federal Republic,Germany,1975,1,3,Berlin,52.51667,13.4
85859,209,Malaysia,Malaysia,1975,0,1,Kuala Lumpur,3.166667,101.7
85818,33,Panama,Panama,1975,0,2,Panama City,8.966667,-79.53333
85756,44,Portugal,Portugal,1975,0,1,Lisbon,38.71667,-9.133333
85939,17,Barbados,Barbados,1976,0,1,Bridgetown,13.1,-59.61666
85878,190,Czechoslovakia,Czechoslovakia,1976,0,1,Prague,50.09,14.35
85926,79,Nigeria,Nigeria,1976,1,12,Abuja,9.083333,7.533333
85943,182,Papua New Guinea,Papua New Guinea,1976,1,1,Port Moresby,-9.464723,147.1925
86095,134,Afghanistan,Afghanistan,1977,1,1,Kabul,34.51667,69.18333
86166,101,Hungary,Hungary,1977,1,9,Budapest,47.5,19.08333
86178,209,Malaysia,Malaysia,1977,1,2,Kuala Lumpur,3.166667,101.7
86146,122,Sri Lanka,Sri Lanka,1977,1,2,Colombo,6.931944,79.84778
86259,139,Bangladesh,Bangladesh,1978,0,1,Dhaka,23.72305,90.40861
86197,190,Czechoslovakia,Czechoslovakia,1978,0,1,Prague,50.09,14.35
86185,188,Germany Federal Republic,Germany,1978,2,6,Berlin,52.51667,13.4
86202,223,Israel,Israel,1978,0,6,Jerusalem,31.77917,35.22361
86248,79,Nigeria,Nigeria,1978,0,12,Abuja,9.083333,7.533333
86417,134,Afghanistan,Afghanistan,1979,0,1,Kabul,34.51667,69.18333
86428,27,Colombia,Colombia,1979,2,6,Bogota,4.6,-74.08334
86414,100,Denmark,Denmark,1979,0,1,Copenhagen,55.66667,12.58333
86347,188,Germany Federal Republic,Germany,1979,1,7,Berlin,52.51667,13.4
86404,227,India,India,1979,2,12,New Delhi,28.6,77.2
86507,157,Kenya,Kenya,1979,0,1,Nairobi,-1.283333,36.81667
86408,79,Nigeria,Nigeria,1979,0,12,Abuja,9.083333,7.533333
86485,222,Israel,Palestinian Territories,1979,0,2,Ramallah,31.9,35.2
86581,134,Afghanistan,Afghanistan,1980,0,1,Kabul,34.51667,69.18333
86541,6,Argentina,Argentina,1980,1,19,Buenos Aires,-34.5875,-58.6725
86656,105,Belgium,Belgium,1980,1,2,Brussels,50.83333,4.333333
86543,8,Brazil,Brazil,1980,1,14,Brasilia,-15.8,-47.9
86615,31,Honduras,Honduras,1980,0,1,Tegucigalpa,14.1,-87.21667
86649,222,Israel,Palestinian Territories,1980,0,2,Ramallah,31.9,35.2
86589,182,Papua New Guinea,Papua New Guinea,1980,0,2,Port Moresby,-9.464723,147.1925
86579,152,Vietnam,Vietnam,1980,0,1,Hanoi,21.03333,105.85
86745,134,Afghanistan,Afghanistan,1981,0,1,Kabul,34.51667,69.18333
86778,28,Costa Rica,Costa Rica,1981,0,2,San Jose,9.933333,-84.08334
86782,66,Sweden,Sweden,1981,0,3,Stockholm,59.33333,18.05
86912,134,Afghanistan,Afghanistan,1982,0,1,Kabul,34.51667,69.18333
86914,139,Bangladesh,Bangladesh,1982,0,1,Dhaka,23.72305,90.40861
86842,188,Germany Federal Republic,Germany,1982,1,9,Berlin,52.51667,13.4
86896,129,Iran,Iran,1982,0,3,Tehran,35.67194,51.42445
86903,79,Nigeria,Nigeria,1982,1,20,Abuja,9.083333,7.533333
87080,134,Afghanistan,Afghanistan,1983,0,1,Kabul,34.51667,69.18333
87157,105,Belgium,Belgium,1983,0,3,Brussels,50.83333,4.333333
87027,143,Japan,Japan,1983,0,20,Tokyo,35.685,139.7514
87146,78,Niger,Nigeria,1983,1,22,Abuja,9.083333,7.533333
87088,182,Papua New Guinea,Papua New Guinea,1983,0,2,Port Moresby,-9.464723,147.1925
87282,28,Costa Rica,Costa Rica,1984,0,2,San Jose,9.933333,-84.08334
87230,106,France,France,1984,1,8,Paris,48.86666,2.333333
87192,36,Iceland,Iceland,1984,1,3,Reykjavik,64.15,-21.95
87335,164,Malawi,Malawi,1984,1,2,Lilongwe,-13.98333,33.78333
87417,134,Afghanistan,Afghanistan,1985,0,1,Kabul,34.51667,69.18333
87419,139,Bangladesh,Bangladesh,1985,0,1,Dhaka,23.72305,90.40861
