id,featureid,cshapes_cntry_name,author_country_name,year,author_count,cumulative_count
46916,40,Cote d'Ivoire,Cote dʼIvoire,1997,0,2
46932,100,Denmark,Denmark,1997,0,1
46989,226,Egypt,Egypt,1997,1,12
46921,56,Ethiopia,Ethiopia,1997,0,4
46938,113,Finland,Finland,1997,0,16
46934,106,France,France,1997,0,11
46976,187,Germany,Germany,1997,0,14
46931,94,Greece,Greece,1997,1,12
46984,203,China,Hong Kong,1997,0,12
46990,227,India,India,1997,0,29
46987,212,Indonesia,Indonesia,1997,0,27
46950,129,Iran,Iran,1997,0,6
46910,37,Ireland,Ireland,1997,0,10
46929,85,Italy,Italy,1997,0,1
46957,143,Japan,Japan,1997,0,25
46991,62,Jordan,Jordan,1997,0,1
46917,42,Liberia,Liberia,1997,0,2
46979,209,Malaysia,Malaysia,1997,1,12
46902,16,Mexico,Mexico,1997,2,24
46966,165,Mozambique,Mozambique,1997,1,2
46974,174,New Zealand,New Zealand,1997,1,7
46953,137,Pakistan,Pakistan,1997,0,1
46933,102,Poland,Poland,1997,2,47
46980,210,Singapore,Singapore,1997,2,18
46958,147,South Korea,South Korea,1997,1,23
46956,45,Spain,Spain,1997,0,10
46926,122,Sri Lanka,Sri Lanka,1997,0,4
46920,58,Sudan,Sudan,1997,0,1
46982,202,Taiwan,Taiwan,1997,1,35
46936,109,Netherlands,The Netherlands,1997,0,13
46940,118,Ukraine,Ukraine,1997,0,1
46994,238,United States,United States,1997,0,8
46965,160,Zambia,Zambia,1997,0,1
47057,180,Australia,Australia,1997,0,4
47043,105,Belgium,Belgium,1997,0,4
47002,8,Brazil,Brazil,1997,0,23
47072,90,Bulgaria,Bulgaria,1997,0,9
47088,148,Cambodia,Cambodia,1997,0,2
47003,9,Chile,Chile,1997,1,13
47004,10,Ecuador,Ecuador,1997,0,1
47079,112,Estonia,Estonia,1997,0,2
46997,171,Fiji,Fiji,1997,0,2
47049,41,Ghana,Ghana,1997,0,6
47025,15,Guatemala,Guatemala,1997,0,4
47030,23,Haiti,Haiti,1997,0,1
47006,101,Hungary,Hungary,1997,2,27
47066,60,Iraq,Iraq,1997,0,2
47048,222,Israel,Israel,1997,0,27
47031,24,Jamaica,Jamaica,1997,0,7
47059,157,Kenya,Kenya,1997,0,8
47065,114,Latvia,Latvia,1997,0,2
47068,115,Lithuania,Lithuania,1997,0,2
47046,108,Luxembourg,Luxembourg,1997,0,4
47050,86,Macedonia,Macedonia,1997,0,1
47092,164,Malawi,Malawi,1997,1,3
47041,32,Nicaragua,Nicaragua,1997,0,1
47069,78,Niger,Nigeria,1997,0,40
46996,79,Nigeria,Nigeria,1997,0,40
47037,64,Norway,Norway,1997,0,1
47044,33,Panama,Panama,1997,0,2
47007,182,Papua New Guinea,Papua New Guinea,1997,0,3
47021,11,Paraguay,Paraguay,1997,1,2
47009,12,Peru,Perú,1997,0,7
47087,146,Philippines,Philippines,1997,0,29
47024,44,Portugal,Portugal,1997,0,1
47080,117,Romania,Romania,1997,0,27
47038,65,Russia,Russia,1997,2,7
47060,51,Senegal,Senegal,1997,0,2
47061,52,Sierra Leone,Sierra Leone,1997,0,3
47019,103,Slovakia,Slovak Republic,1997,0,1
47020,103,Slovakia,Slovakia,1997,1,2
47026,104,Slovenia,Slovenia,1997,0,1
47039,66,Sweden,Sweden,1997,0,6
47051,224,Syria,Syria,1997,0,1
46999,242,Tanzania,Tanzania,1997,0,1
47077,151,Thailand,Thailand,1997,0,2
47042,81,Togo,Togo,1997,1,3
47010,97,Turkey,Turkey,1997,0,7
47001,59,Uganda,Uganda,1997,1,8
47022,13,Uruguay,Uruguay,1997,0,2
47017,3,Venezuela,Venezuela,1997,1,7
47078,152,Vietnam,Vietnam,1997,1,3
47090,161,Zimbabwe,Zimbabwe,1997,0,3
47097,7,Bolivia,Bolivia,1998,0,4
47101,27,Colombia,Colombia,1998,0,13
47112,40,Cote d'Ivoire,Cote dʼIvoire,1998,0,2
47117,56,Ethiopia,Ethiopia,1998,0,4
47106,37,Ireland,Ireland,1998,0,10
47113,42,Liberia,Liberia,1998,0,2
47098,16,Mexico,Mexico,1998,0,24
47122,122,Sri Lanka,Sri Lanka,1998,0,4
47116,58,Sudan,Sudan,1998,0,1
47111,38,United Kingdom,United Kingdom,1998,0,7
47133,6,Argentina,Argentina,1998,1,37
47144,126,Armenia,Armenia,1998,0,1
47253,180,Australia,Australia,1998,0,4
47173,98,Austria,Austria,1998,0,1
47239,105,Belgium,Belgium,1998,0,4
47198,8,Brazil,Brazil,1998,1,24
47156,150,Myanmar,Burma,1998,1,3
47199,9,Chile,Chile,1998,1,14
47181,203,China,China,1998,0,26
47229,28,Costa Rica,Costa Rica,1998,0,4
47128,100,Denmark,Denmark,1998,0,1
47200,10,Ecuador,Ecuador,1998,0,1
47185,226,Egypt,Egypt,1998,0,12
47193,171,Fiji,Fiji,1998,0,2
47134,113,Finland,Finland,1998,0,16
47130,106,France,France,1998,0,11
47172,187,Germany,Germany,1998,0,14
47245,41,Ghana,Ghana,1998,1,7
47127,94,Greece,Greece,1998,0,12
47221,15,Guatemala,Guatemala,1998,0,4
47226,23,Haiti,Haiti,1998,0,1
47180,203,China,Hong Kong,1998,0,12
47202,101,Hungary,Hungary,1998,1,28
47186,227,India,India,1998,0,29
47183,212,Indonesia,Indonesia,1998,0,27
47146,129,Iran,Iran,1998,0,6
47244,222,Israel,Israel,1998,1,28
47125,85,Italy,Italy,1998,0,1
47227,24,Jamaica,Jamaica,1998,0,7
47153,143,Japan,Japan,1998,0,25
47242,108,Luxembourg,Luxembourg,1998,0,4
47246,86,Macedonia,Macedonia,1998,0,1
47175,209,Malaysia,Malaysia,1998,0,12
47196,243,Morocco,Morocco,1998,0,1
47162,165,Mozambique,Mozambique,1998,0,2
47157,150,Myanmar,Myanmar,1998,1,1
47170,174,New Zealand,New Zealand,1998,0,7
47237,32,Nicaragua,Nicaragua,1998,0,1
47233,64,Norway,Norway,1998,0,1
47149,137,Pakistan,Pakistan,1998,0,1
47240,33,Panama,Panama,1998,0,2
47217,11,Paraguay,Paraguay,1998,0,2
47205,12,Peru,Perú,1998,0,7
47129,102,Poland,Poland,1998,1,48
47220,44,Portugal,Portugal,1998,0,1
47234,65,Russia,Russia,1998,2,9
47208,239,Saudi Arabia,Saudi Arabia,1998,0,2
47176,210,Singapore,Singapore,1998,0,18
47215,103,Slovakia,Slovak Republic,1998,0,1
47216,103,Slovakia,Slovakia,1998,0,2
47222,104,Slovenia,Slovenia,1998,0,1
47163,166,South Africa,South Africa,1998,0,16
47154,147,South Korea,South Korea,1998,1,24
47152,45,Spain,Spain,1998,0,10
47235,66,Sweden,Sweden,1998,0,6
47247,224,Syria,Syria,1998,0,1
47178,202,Taiwan,Taiwan,1998,0,35
47195,242,Tanzania,Tanzania,1998,0,1
47132,109,Netherlands,The Netherlands,1998,0,13
47238,81,Togo,Togo,1998,0,3
47212,2,Trinidad and Tobago,Trinidad,1998,0,4
47206,97,Turkey,Turkey,1998,1,8
47136,118,Ukraine,Ukraine,1998,0,1
47190,238,United States,United States,1998,1,9
47218,13,Uruguay,Uruguay,1998,0,2
47213,3,Venezuela,Venezuela,1998,0,7
47161,160,Zambia,Zambia,1998,0,1
47268,90,Bulgaria,Bulgaria,1998,0,9
47284,148,Cambodia,Cambodia,1998,0,2
47275,112,Estonia,Estonia,1998,0,2
47262,60,Iraq,Iraq,1998,0,2
47255,157,Kenya,Kenya,1998,0,8
47261,114,Latvia,Latvia,1998,0,2
47264,115,Lithuania,Lithuania,1998,1,3
47288,164,Malawi,Malawi,1998,0,3
47278,116,Moldova,Moldova,1998,1,1
47265,78,Niger,Nigeria,1998,0,40
47283,146,Philippines,Philippines,1998,0,29
47276,117,Romania,Romania,1998,0,27
47256,51,Senegal,Senegal,1998,0,2
47273,151,Thailand,Thailand,1998,0,2
47274,152,Vietnam,Vietnam,1998,1,4
47286,161,Zimbabwe,Zimbabwe,1998,0,3
47345,134,Afghanistan,Afghanistan,1999,0,1
47330,6,Argentina,Argentina,1999,0,37
47341,126,Armenia,Armenia,1999,0,1
47370,98,Austria,Austria,1999,0,1
47295,17,Barbados,Barbados,1999,0,1
47293,7,Bolivia,Bolivia,1999,0,4
47353,150,Myanmar,Burma,1999,0,3
47378,203,China,China,1999,0,26
47297,27,Colombia,Colombia,1999,0,13
47308,40,Cote d'Ivoire,Cote dʼIvoire,1999,0,2
47325,100,Denmark,Denmark,1999,0,1
47382,226,Egypt,Egypt,1999,0,12
47313,56,Ethiopia,Ethiopia,1999,0,4
47331,113,Finland,Finland,1999,0,16
47327,106,France,France,1999,0,11
47316,93,Georgia,Georgia,1999,1,1
47369,187,Germany,Germany,1999,0,14
47377,203,China,Hong Kong,1999,0,12
47301,36,Iceland,Iceland,1999,0,5
47383,227,India,India,1999,0,29
47380,212,Indonesia,Indonesia,1999,0,27
47343,129,Iran,Iran,1999,0,6
47302,37,Ireland,Ireland,1999,0,10
47322,85,Italy,Italy,1999,0,1
47350,143,Japan,Japan,1999,0,25
47309,42,Liberia,Liberia,1999,0,2
47372,209,Malaysia,Malaysia,1999,0,12
47294,16,Mexico,Mexico,1999,0,24
47359,165,Mozambique,Mozambique,1999,0,2
47354,150,Myanmar,Myanmar,1999,0,1
47367,174,New Zealand,New Zealand,1999,0,7
47346,137,Pakistan,Pakistan,1999,0,1
47326,102,Poland,Poland,1999,3,51
47373,210,Singapore,Singapore,1999,0,18
47360,166,South Africa,South Africa,1999,0,16
47351,147,South Korea,South Korea,1999,0,24
47349,45,Spain,Spain,1999,0,10
47318,122,Sri Lanka,Sri Lanka,1999,0,4
47312,58,Sudan,Sudan,1999,0,1
47375,202,Taiwan,Taiwan,1999,0,35
47333,118,Ukraine,Ukraine,1999,0,1
47307,38,United Kingdom,United Kingdom,1999,0,7
47358,160,Zambia,Zambia,1999,0,1
47451,180,Australia,Australia,1999,0,4
47437,105,Belgium,Belgium,1999,0,4
47395,8,Brazil,Brazil,1999,0,24
47467,90,Bulgaria,Bulgaria,1999,0,9
47483,148,Cambodia,Cambodia,1999,0,2
47396,9,Chile,Chile,1999,0,14
47397,10,Ecuador,Ecuador,1999,0,1
47474,112,Estonia,Estonia,1999,0,2
47390,171,Fiji,Fiji,1999,0,2
47443,41,Ghana,Ghana,1999,0,7
47419,15,Guatemala,Guatemala,1999,0,4
47424,23,Haiti,Haiti,1999,0,1
47430,31,Honduras,Honduras,1999,0,2
47399,101,Hungary,Hungary,1999,0,28
47461,60,Iraq,Iraq,1999,0,2
47425,24,Jamaica,Jamaica,1999,0,7
47454,157,Kenya,Kenya,1999,0,8
47460,114,Latvia,Latvia,1999,0,2
47440,108,Luxembourg,Luxembourg,1999,0,4
47444,86,Macedonia,Macedonia,1999,0,1
47487,164,Malawi,Malawi,1999,0,3
47477,116,Moldova,Moldova,1999,0,1
47393,243,Morocco,Morocco,1999,0,1
47389,79,Nigeria,Nigeria,1999,1,42
47464,78,Niger,Nigeria,1999,1,42
47431,64,Norway,Norway,1999,0,1
47441,222,Israel,Palestinian Territories,1999,0,7
47438,33,Panama,Panama,1999,0,2
47415,11,Paraguay,Paraguay,1999,0,2
47402,12,Peru,Perú,1999,0,7
47482,146,Philippines,Philippines,1999,0,29
47418,44,Portugal,Portugal,1999,0,1
47475,117,Romania,Romania,1999,1,28
47432,65,Russia,Russia,1999,1,10
47405,239,Saudi Arabia,Saudi Arabia,1999,0,2
47455,51,Senegal,Senegal,1999,0,2
47456,52,Sierra Leone,Sierra Leone,1999,0,3
47413,103,Slovakia,Slovak Republic,1999,0,1
47414,103,Slovakia,Slovakia,1999,0,2
47420,104,Slovenia,Slovenia,1999,0,1
47433,66,Sweden,Sweden,1999,0,6
47448,110,Switzerland,Switzerland,1999,0,2
47445,224,Syria,Syria,1999,0,1
47392,242,Tanzania,Tanzania,1999,0,1
47472,151,Thailand,Thailand,1999,0,2
47436,81,Togo,Togo,1999,0,3
47409,2,Trinidad and Tobago,Trinidad,1999,0,4
47403,97,Turkey,Turkey,1999,0,8
47394,59,Uganda,Uganda,1999,0,9
47416,13,Uruguay,Uruguay,1999,0,2
47410,3,Venezuela,Venezuela,1999,0,7
47473,152,Vietnam,Vietnam,1999,1,5
47485,161,Zimbabwe,Zimbabwe,1999,0,3
47494,17,Barbados,Barbados,2000,0,1
47492,7,Bolivia,Bolivia,2000,0,4
47496,27,Colombia,Colombia,2000,0,13
47512,56,Ethiopia,Ethiopia,2000,0,4
47515,93,Georgia,Georgia,2000,0,1
47500,36,Iceland,Iceland,2000,0,5
47501,37,Ireland,Ireland,2000,1,11
47508,42,Liberia,Liberia,2000,0,2
47493,16,Mexico,Mexico,2000,0,24
47511,58,Sudan,Sudan,2000,0,1
47506,38,United Kingdom,United Kingdom,2000,0,7
47529,6,Argentina,Argentina,2000,1,38
47540,126,Armenia,Armenia,2000,0,1
47570,98,Austria,Austria,2000,0,1
47548,139,Bangladesh,Bangladesh,2000,0,4
47595,8,Brazil,Brazil,2000,1,25
47553,150,Myanmar,Burma,2000,1,4
47596,9,Chile,Chile,2000,0,14
47578,203,China,China,2000,0,26
47626,28,Costa Rica,Costa Rica,2000,0,4
47524,100,Denmark,Denmark,2000,0,1
47597,10,Ecuador,Ecuador,2000,0,1
47582,226,Egypt,Egypt,2000,0,12
47590,171,Fiji,Fiji,2000,0,2
47530,113,Finland,Finland,2000,0,16
47526,106,France,France,2000,0,11
47569,187,Germany,Germany,2000,0,14
47642,41,Ghana,Ghana,2000,0,7
47618,15,Guatemala,Guatemala,2000,0,4
47623,23,Haiti,Haiti,2000,0,1
47629,31,Honduras,Honduras,2000,0,2
47577,203,China,Hong Kong,2000,0,12
47599,101,Hungary,Hungary,2000,0,28
47583,227,India,India,2000,1,30
47580,212,Indonesia,Indonesia,2000,0,27
47542,129,Iran,Iran,2000,0,6
47641,222,Israel,Israel,2000,1,29
47521,85,Italy,Italy,2000,0,1
47550,143,Japan,Japan,2000,0,25
47584,62,Jordan,Jordan,2000,0,1
47639,108,Luxembourg,Luxembourg,2000,0,4
47572,209,Malaysia,Malaysia,2000,0,12
47593,243,Morocco,Morocco,2000,0,1
47559,165,Mozambique,Mozambique,2000,0,2
47554,150,Myanmar,Myanmar,2000,0,1
47634,32,Nicaragua,Nicaragua,2000,0,1
47589,79,Nigeria,Nigeria,2000,2,46
47630,64,Norway,Norway,2000,0,1
47546,137,Pakistan,Pakistan,2000,0,1
47637,33,Panama,Panama,2000,0,2
47614,11,Paraguay,Paraguay,2000,0,2
47602,12,Peru,Perú,2000,0,7
47525,102,Poland,Poland,2000,2,53
47617,44,Portugal,Portugal,2000,0,1
47631,65,Russia,Russia,2000,1,11
47543,132,Saudi Arabia,Saudi Arabia,2000,0,2
47573,210,Singapore,Singapore,2000,2,20
47612,103,Slovakia,Slovak Republic,2000,0,1
47613,103,Slovakia,Slovakia,2000,0,2
47619,104,Slovenia,Slovenia,2000,0,1
47560,166,South Africa,South Africa,2000,1,17
47551,147,South Korea,South Korea,2000,1,25
47549,45,Spain,Spain,2000,0,10
47632,66,Sweden,Sweden,2000,0,6
47644,224,Syria,Syria,2000,0,1
47575,202,Taiwan,Taiwan,2000,0,35
47592,242,Tanzania,Tanzania,2000,0,1
47528,109,Netherlands,The Netherlands,2000,0,13
47635,81,Togo,Togo,2000,1,4
47608,2,Trinidad and Tobago,Trinidad,2000,0,4
47604,97,Turkey,Turkey,2000,0,8
47532,118,Ukraine,Ukraine,2000,0,1
47587,238,United States,United States,2000,0,9
47615,13,Uruguay,Uruguay,2000,0,2
47609,3,Venezuela,Venezuela,2000,0,7
47558,160,Zambia,Zambia,2000,0,1
47666,90,Bulgaria,Bulgaria,2000,0,9
47683,148,Cambodia,Cambodia,2000,0,2
47673,112,Estonia,Estonia,2000,0,2
47660,60,Iraq,Iraq,2000,0,2
47653,157,Kenya,Kenya,2000,0,8
47659,114,Latvia,Latvia,2000,0,2
47662,115,Lithuania,Lithuania,2000,0,3
47676,116,Moldova,Moldova,2000,0,1
47663,78,Niger,Nigeria,2000,2,46
47682,146,Philippines,Philippines,2000,0,29
47674,117,Romania,Romania,2000,0,28
47654,51,Senegal,Senegal,2000,0,2
47647,110,Switzerland,Switzerland,2000,0,2
47671,151,Thailand,Thailand,2000,0,2
47672,152,Vietnam,Vietnam,2000,1,6
47685,161,Zimbabwe,Zimbabwe,2000,0,3
47745,134,Afghanistan,Afghanistan,2001,0,1
47729,6,Argentina,Argentina,2001,1,39
47740,126,Armenia,Armenia,2001,0,1
47770,98,Austria,Austria,2001,0,1
47694,17,Barbados,Barbados,2001,0,1
47692,7,Bolivia,Bolivia,2001,0,4
47753,150,Myanmar,Burma,2001,2,6
47778,203,China,China,2001,1,27
47696,27,Colombia,Colombia,2001,0,13
47707,40,Cote d'Ivoire,Cote dʼIvoire,2001,0,2
47697,29,Cuba,Cuba,2001,1,1
47712,56,Ethiopia,Ethiopia,2001,0,4
47730,113,Finland,Finland,2001,0,16
47726,106,France,France,2001,0,11
47715,93,Georgia,Georgia,2001,1,2
47723,94,Greece,Greece,2001,0,12
47777,203,China,Hong Kong,2001,0,12
47700,36,Iceland,Iceland,2001,0,5
47742,129,Iran,Iran,2001,0,6
47701,37,Ireland,Ireland,2001,1,12
47721,85,Italy,Italy,2001,1,2
47750,143,Japan,Japan,2001,0,25
47752,149,Laos,Laos,2001,1,1
47708,42,Liberia,Liberia,2001,0,2
47772,209,Malaysia,Malaysia,2001,1,13
47693,16,Mexico,Mexico,2001,0,24
47759,165,Mozambique,Mozambique,2001,0,2
47754,150,Myanmar,Myanmar,2001,1,2
47767,174,New Zealand,New Zealand,2001,1,8
47746,137,Pakistan,Pakistan,2001,0,1
47725,102,Poland,Poland,2001,2,55
47773,210,Singapore,Singapore,2001,0,20
47760,166,South Africa,South Africa,2001,0,17
47751,147,South Korea,South Korea,2001,1,26
47749,45,Spain,Spain,2001,0,10
47717,122,Sri Lanka,Sri Lanka,2001,0,4
47711,58,Sudan,Sudan,2001,0,1
47775,202,Taiwan,Taiwan,2001,0,35
47728,109,Netherlands,The Netherlands,2001,2,15
47732,118,Ukraine,Ukraine,2001,0,1
47758,160,Zambia,Zambia,2001,0,1
47836,105,Belgium,Belgium,2001,0,4
47795,8,Brazil,Brazil,2001,0,25
47866,90,Bulgaria,Bulgaria,2001,1,10
47883,148,Cambodia,Cambodia,2001,0,2
47796,9,Chile,Chile,2001,0,14
47797,10,Ecuador,Ecuador,2001,0,1
47782,226,Egypt,Egypt,2001,0,12
47873,112,Estonia,Estonia,2001,0,2
47790,171,Fiji,Fiji,2001,0,2
47842,41,Ghana,Ghana,2001,0,7
47818,15,Guatemala,Guatemala,2001,0,4
47823,23,Haiti,Haiti,2001,0,1
47829,31,Honduras,Honduras,2001,0,2
47783,227,India,India,2001,2,32
47780,212,Indonesia,Indonesia,2001,2,29
47860,60,Iraq,Iraq,2001,0,2
47841,222,Israel,Israel,2001,2,31
47824,24,Jamaica,Jamaica,2001,0,7
47784,62,Jordan,Jordan,2001,0,1
47853,157,Kenya,Kenya,2001,0,8
47859,114,Latvia,Latvia,2001,0,2
47862,115,Lithuania,Lithuania,2001,1,4
47839,108,Luxembourg,Luxembourg,2001,0,4
47843,86,Macedonia,Macedonia,2001,0,1
47887,164,Malawi,Malawi,2001,0,3
47793,243,Morocco,Morocco,2001,0,1
47834,32,Nicaragua,Nicaragua,2001,0,1
47863,78,Niger,Nigeria,2001,0,46
47789,79,Nigeria,Nigeria,2001,0,46
47830,64,Norway,Norway,2001,1,2
47837,33,Panama,Panama,2001,0,2
47800,182,Papua New Guinea,Papua New Guinea,2001,0,3
47814,11,Paraguay,Paraguay,2001,0,2
47802,12,Peru,Perú,2001,0,7
47882,146,Philippines,Philippines,2001,0,29
47817,44,Portugal,Portugal,2001,0,1
47874,117,Romania,Romania,2001,0,28
47831,65,Russia,Russia,2001,1,12
47798,231,Serbia and Montenegro,Serbia and Montenegro,2001,1,1
47855,52,Sierra Leone,Sierra Leone,2001,0,3
47812,103,Slovakia,Slovak Republic,2001,0,1
47813,103,Slovakia,Slovakia,2001,0,2
47819,104,Slovenia,Slovenia,2001,0,1
47832,66,Sweden,Sweden,2001,0,6
47847,110,Switzerland,Switzerland,2001,0,2
47844,224,Syria,Syria,2001,0,1
47792,242,Tanzania,Tanzania,2001,0,1
47835,81,Togo,Togo,2001,1,5
47808,2,Trinidad and Tobago,Trinidad,2001,0,4
47804,97,Turkey,Turkey,2001,0,8
47794,59,Uganda,Uganda,2001,0,10
47787,238,United States,United States,2001,0,9
47815,13,Uruguay,Uruguay,2001,0,2
47809,3,Venezuela,Venezuela,2001,0,7
47872,152,Vietnam,Vietnam,2001,1,7
47894,17,Barbados,Barbados,2002,0,1
47892,7,Bolivia,Bolivia,2002,0,4
47896,27,Colombia,Colombia,2002,1,14
47897,29,Cuba,Cuba,2002,0,1
47900,36,Iceland,Iceland,2002,0,5
47901,37,Ireland,Ireland,2002,0,12
47908,42,Liberia,Liberia,2002,0,2
47893,16,Mexico,Mexico,2002,0,24
47906,38,United Kingdom,United Kingdom,2002,1,9
48728,100,Denmark,Denmark,2006,1,2
47940,126,Armenia,Armenia,2002,0,1
47970,98,Austria,Austria,2002,0,1
47948,139,Bangladesh,Bangladesh,2002,0,4
48037,105,Belgium,Belgium,2002,0,4
47996,8,Brazil,Brazil,2002,1,26
47997,9,Chile,Chile,2002,1,15
47979,203,China,China,2002,5,32
48027,28,Costa Rica,Costa Rica,2002,0,4
47924,100,Denmark,Denmark,2002,0,1
47982,226,Egypt,Egypt,2002,0,12
47912,56,Ethiopia,Ethiopia,2002,0,4
47991,171,Fiji,Fiji,2002,0,2
47930,113,Finland,Finland,2002,0,16
47926,106,France,France,2002,0,11
47915,93,Georgia,Georgia,2002,0,2
47969,187,Germany,Germany,2002,1,15
48019,15,Guatemala,Guatemala,2002,0,4
48024,23,Haiti,Haiti,2002,0,1
48030,31,Honduras,Honduras,2002,0,2
47978,203,China,Hong Kong,2002,0,12
48000,101,Hungary,Hungary,2002,0,28
47983,227,India,India,2002,2,34
47974,213,Indonesia,Indonesia,2002,1,30
47942,129,Iran,Iran,2002,0,6
47921,85,Italy,Italy,2002,0,2
47950,143,Japan,Japan,2002,1,26
47984,62,Jordan,Jordan,2002,0,1
47952,149,Laos,Laos,2002,1,2
47972,209,Malaysia,Malaysia,2002,1,14
47994,243,Morocco,Morocco,2002,0,1
47959,165,Mozambique,Mozambique,2002,0,2
47954,150,Myanmar,Myanmar,2002,0,2
47967,174,New Zealand,New Zealand,2002,1,9
48035,32,Nicaragua,Nicaragua,2002,0,1
47990,79,Nigeria,Nigeria,2002,1,48
47946,137,Pakistan,Pakistan,2002,0,1
48038,33,Panama,Panama,2002,0,2
48001,182,Papua New Guinea,Papua New Guinea,2002,0,3
48015,11,Paraguay,Paraguay,2002,0,2
48003,12,Peru,Perú,2002,0,7
47925,102,Poland,Poland,2002,2,57
48018,44,Portugal,Portugal,2002,0,1
48032,65,Russia,Russia,2002,1,13
47943,132,Saudi Arabia,Saudi Arabia,2002,0,2
47999,231,Serbia and Montenegro,Serbia and Montenegro,2002,0,1
47973,210,Singapore,Singapore,2002,1,21
48013,103,Slovakia,Slovak Republic,2002,0,1
48014,103,Slovakia,Slovakia,2002,0,2
48020,104,Slovenia,Slovenia,2002,0,1
47960,166,South Africa,South Africa,2002,0,17
47951,147,South Korea,South Korea,2002,0,26
47949,45,Spain,Spain,2002,0,10
47917,122,Sri Lanka,Sri Lanka,2002,0,4
47911,58,Sudan,Sudan,2002,0,1
47976,202,Taiwan,Taiwan,2002,0,35
47993,242,Tanzania,Tanzania,2002,0,1
47928,109,Netherlands,The Netherlands,2002,0,15
48036,81,Togo,Togo,2002,0,5
48009,2,Trinidad and Tobago,Trinidad,2002,0,4
48005,97,Turkey,Turkey,2002,0,8
47932,118,Ukraine,Ukraine,2002,0,1
47988,238,United States,United States,2002,0,9
48016,13,Uruguay,Uruguay,2002,0,2
48010,3,Venezuela,Venezuela,2002,0,7
47958,160,Zambia,Zambia,2002,1,2
48802,10,Ecuador,Ecuador,2006,0,1
48066,83,Bosnia and Herzegovina,Bosnia-Herzegovina,2002,1,1
48067,90,Bulgaria,Bulgaria,2002,1,11
48084,148,Cambodia,Cambodia,2002,0,2
48074,112,Estonia,Estonia,2002,0,2
48043,41,Ghana,Ghana,2002,1,8
48061,60,Iraq,Iraq,2002,0,2
48054,157,Kenya,Kenya,2002,0,8
48060,114,Latvia,Latvia,2002,0,2
48063,115,Lithuania,Lithuania,2002,1,5
48040,108,Luxembourg,Luxembourg,2002,0,4
48088,164,Malawi,Malawi,2002,0,3
48077,116,Moldova,Moldova,2002,0,1
48064,78,Niger,Nigeria,2002,1,48
48041,222,Israel,Palestinian Territories,2002,1,9
48083,146,Philippines,Philippines,2002,2,31
48055,51,Senegal,Senegal,2002,0,2
48056,52,Sierra Leone,Sierra Leone,2002,0,3
48048,110,Switzerland,Switzerland,2002,0,2
48045,224,Syria,Syria,2002,0,1
48072,151,Thailand,Thailand,2002,0,2
48073,152,Vietnam,Vietnam,2002,0,7
48086,161,Zimbabwe,Zimbabwe,2002,1,4
48146,134,Afghanistan,Afghanistan,2003,0,1
48130,6,Argentina,Argentina,2003,1,41
48141,126,Armenia,Armenia,2003,0,1
48171,98,Austria,Austria,2003,0,1
48095,17,Barbados,Barbados,2003,0,1
48093,7,Bolivia,Bolivia,2003,0,4
48154,150,Myanmar,Burma,2003,1,8
48097,27,Colombia,Colombia,2003,0,14
48108,40,Cote d'Ivoire,Cote dʼIvoire,2003,0,2
48098,29,Cuba,Cuba,2003,0,1
48125,100,Denmark,Denmark,2003,0,1
48113,56,Ethiopia,Ethiopia,2003,0,4
48131,113,Finland,Finland,2003,0,16
48127,106,France,France,2003,0,11
48116,93,Georgia,Georgia,2003,0,2
48170,187,Germany,Germany,2003,1,16
48124,94,Greece,Greece,2003,0,12
48143,129,Iran,Iran,2003,0,6
48102,37,Ireland,Ireland,2003,1,13
48122,85,Italy,Italy,2003,0,2
48151,143,Japan,Japan,2003,1,27
48153,149,Laos,Laos,2003,0,2
48094,16,Mexico,Mexico,2003,0,24
48114,57,Mongolia,Mongolia,2003,1,1
48160,165,Mozambique,Mozambique,2003,0,2
48155,150,Myanmar,Myanmar,2003,1,3
48147,137,Pakistan,Pakistan,2003,0,1
48126,102,Poland,Poland,2003,2,59
48144,132,Saudi Arabia,Saudi Arabia,2003,0,2
48161,166,South Africa,South Africa,2003,0,17
48152,147,South Korea,South Korea,2003,4,30
48150,45,Spain,Spain,2003,0,10
48118,122,Sri Lanka,Sri Lanka,2003,0,4
48112,58,Sudan,Sudan,2003,0,1
48133,118,Ukraine,Ukraine,2003,1,2
48107,38,United Kingdom,United Kingdom,2003,2,11
48159,160,Zambia,Zambia,2003,0,2
48238,105,Belgium,Belgium,2003,0,4
48267,83,Bosnia and Herzegovina,Bosnia-Herzegovina,2003,1,2
48197,8,Brazil,Brazil,2003,0,26
48268,90,Bulgaria,Bulgaria,2003,0,11
48285,148,Cambodia,Cambodia,2003,0,2
48198,9,Chile,Chile,2003,1,16
48180,203,China,China,2003,2,34
48199,10,Ecuador,Ecuador,2003,0,1
48183,226,Egypt,Egypt,2003,0,12
48275,112,Estonia,Estonia,2003,0,2
48192,171,Fiji,Fiji,2003,0,2
48244,41,Ghana,Ghana,2003,0,8
48220,15,Guatemala,Guatemala,2003,0,4
48225,23,Haiti,Haiti,2003,0,1
48179,203,China,Hong Kong,2003,0,12
48201,101,Hungary,Hungary,2003,1,29
48184,227,India,India,2003,0,34
48175,213,Indonesia,Indonesia,2003,0,30
48262,60,Iraq,Iraq,2003,0,2
48243,222,Israel,Israel,2003,1,33
48226,24,Jamaica,Jamaica,2003,0,7
